;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;0;0.0;0;0.0;1.0
4;4;4;0.0016;4;0.0016;0.9985
5;5;137;0.0548;141;0.0564;0.9434
6;6;299;0.1196;440;0.176;0.824
7;7;501;0.2004;941;0.3765;0.6235
8;8;750;0.3;1691;0.677;0.3232
9;9;453;0.1812;2144;0.858;0.1421
10;10;227;0.0908;2371;0.9487;0.05127
11;11;105;0.042;2476;0.9907;0.00928
12;12;17;0.0068;2493;0.9976;0.002441
13;13;6;0.0024;2499;1.0;0.0
14;14;1;0.0004;2500;1.0;0.0
