;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;2;0.0008;2;0.0008;0.999
4;4;23;0.0092;25;0.01;0.99
5;5;206;0.0824;231;0.0924;0.9077
6;6;644;0.2576;875;0.35;0.65
7;7;1000;0.4;1875;0.75;0.25
8;8;557;0.2228;2432;0.9727;0.02734
9;9;64;0.0256;2496;0.998;0.001953
10;10;4;0.0016;2500;0.9995;0.0004883
