;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;1;0.0004;1;0.0004;0.9995
4;4;29;0.0116;30;0.01199;0.988
5;5;207;0.0828;237;0.09485;0.9053
6;6;653;0.2612;890;0.356;0.644
7;7;990;0.396;1880;0.752;0.248
8;8;567;0.2268;2447;0.9785;0.02148
9;9;52;0.0208;2499;0.9995;0.0004883
10;10;1;0.0004;2500;1.0;0.0
