;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;4;0.0016;4;0.0016;0.9985
4;4;81;0.0324;85;0.034;0.966
5;5;171;0.0684;256;0.1024;0.8975
6;6;606;0.2424;862;0.3447;0.6553
7;7;1033;0.413;1895;0.758;0.2422
8;8;605;0.242;2500;1.0;0.0
