;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;2;0.0008;2;0.0008;0.999
4;4;30;0.012;32;0.0128;0.9873
5;5;187;0.0748;219;0.08765;0.912
6;6;668;0.267;887;0.3547;0.6455
7;7;986;0.3943;1873;0.749;0.251
8;8;566;0.2264;2439;0.9756;0.02441
9;9;59;0.0236;2498;0.999;0.000977
10;10;2;0.0008;2500;1.0;0.0
