;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;2;0.0008;2;0.0008;0.999
4;4;40;0.016;42;0.0168;0.9834
5;5;219;0.0876;261;0.1044;0.8955
6;6;671;0.2683;932;0.3726;0.6274
7;7;942;0.3767;1874;0.749;0.251
8;8;569;0.2275;2443;0.9766;0.02344
9;9;55;0.022;2498;0.9985;0.001465
10;10;2;0.0008;2500;0.9995;0.0004883
