;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;2;0.0008;2;0.0008;0.999
4;4;83;0.0332;85;0.034;0.966
5;5;168;0.0672;253;0.1012;0.899
6;6;549;0.2196;802;0.3208;0.679
7;7;1032;0.4128;1834;0.7334;0.2666
8;8;666;0.2664;2500;1.0;0.0
