;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;0;0.0;0;0.0;1.0
4;4;4;0.0016;4;0.0016;0.9985
5;5;128;0.0512;132;0.0528;0.9473
6;6;330;0.132;462;0.1848;0.8154
7;7;482;0.1927;944;0.3774;0.6226
8;8;772;0.3088;1716;0.6865;0.3135
9;9;401;0.1604;2117;0.8467;0.1533
10;10;250;0.1;2367;0.947;0.05322
11;11;101;0.0404;2468;0.9873;0.012695
12;12;26;0.0104;2494;0.9976;0.002441
13;13;4;0.0016;2498;0.999;0.000977
14;14;2;0.0008;2500;1.0;0.0
