;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;3;0.0012;3;0.0012;0.999
4;4;73;0.0292;76;0.03041;0.9697
5;5;164;0.0656;240;0.096;0.904
6;6;589;0.2356;829;0.3315;0.6685
7;7;1035;0.414;1864;0.7456;0.2544
8;8;636;0.2544;2500;1.0;0.0
