;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;0;0.0;0;0.0;1.0
4;4;4;0.0016;4;0.0016;0.9985
5;5;139;0.0556;143;0.0572;0.943
6;6;308;0.1232;451;0.1804;0.8193
7;7;501;0.2004;952;0.3809;0.619
8;8;748;0.2993;1700;0.68;0.3198
9;9;423;0.1692;2123;0.8496;0.1504
10;10;248;0.0992;2371;0.9487;0.05127
11;11;98;0.0392;2469;0.988;0.01221
12;12;23;0.0092;2492;0.997;0.00293
13;13;5;0.002;2497;0.999;0.000977
14;14;3;0.0012;2500;1.0;0.0
