;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;2;0.0008;2;0.0008;0.999
4;4;84;0.0336;86;0.0344;0.966
5;5;154;0.0616;240;0.096;0.904
6;6;599;0.2396;839;0.3357;0.664
7;7;996;0.3984;1835;0.7344;0.2656
8;8;665;0.266;2500;1.0;0.0
