;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;1;0.0004;1;0.0004;0.9995
4;4;72;0.0288;73;0.02919;0.9707
5;5;190;0.076;263;0.10516;0.895
6;6;617;0.2468;880;0.352;0.648
7;7;943;0.3772;1823;0.7295;0.2705
8;8;677;0.2708;2500;1.0;0.0
