;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;3;0.0012;3;0.0012;0.999
4;4;25;0.01;28;0.0112;0.989
5;5;210;0.084;238;0.0952;0.905
6;6;656;0.2625;894;0.3577;0.6426
7;7;1007;0.4028;1901;0.7607;0.2393
8;8;538;0.2152;2439;0.976;0.02393
9;9;58;0.0232;2497;0.999;0.000977
10;10;3;0.0012;2500;1.0;0.0
