;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;4;0.0016;4;0.0016;0.9985
4;4;89;0.0356;93;0.0372;0.963
5;5;173;0.0692;266;0.10645;0.8936
6;6;615;0.246;881;0.3525;0.6475
7;7;989;0.3955;1870;0.748;0.252
8;8;630;0.252;2500;1.0;0.0
