;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;2;0.0008;2;0.0008;0.999
4;4;86;0.0344;88;0.0352;0.965
5;5;175;0.07;263;0.1052;0.8945
6;6;602;0.2408;865;0.3462;0.654
7;7;995;0.398;1860;0.744;0.2559
8;8;640;0.256;2500;1.0;0.0
