;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;3;0.0012;3;0.0012;0.999
4;4;83;0.0332;86;0.0344;0.966
5;5;160;0.064;246;0.0984;0.9014
6;6;616;0.2465;862;0.3447;0.6553
7;7;1003;0.4011;1865;0.746;0.254
8;8;635;0.254;2500;1.0;0.0
