;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;2;0.0008;2;0.0008;0.999
4;4;37;0.0148;39;0.0156;0.9844
5;5;192;0.0768;231;0.0924;0.9077
6;6;647;0.2588;878;0.351;0.649
7;7;991;0.3965;1869;0.7476;0.2524
8;8;579;0.2316;2448;0.979;0.021
9;9;49;0.0196;2497;0.9985;0.001465
10;10;3;0.0012;2500;0.9995;0.0004883
