;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;3;0.0012;3;0.0012;0.999
4;4;36;0.0144;39;0.015594;0.9844
5;5;206;0.0824;245;0.098;0.902
6;6;670;0.268;915;0.3662;0.634
7;7;994;0.3977;1909;0.7637;0.2363
8;8;524;0.2096;2433;0.973;0.02686
9;9;61;0.0244;2494;0.9976;0.002441
10;10;6;0.0024;2500;1.0;0.0
