;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;2;0.0008;2;0.0008;0.999
4;4;82;0.0328;84;0.0336;0.9663
5;5;167;0.0668;251;0.10034;0.8994
6;6;622;0.2488;873;0.349;0.651
7;7;963;0.3853;1836;0.7344;0.2656
8;8;664;0.2656;2500;1.0;0.0
