#n_nodes,m_edges,aspl,diameter,acluster,assort,n_conn,n_comp,o_largestc
2500,9899,10.861571,27,0.210028,0.186890,4,1,2500
2475,9704,10.896950,28,0.210213,0.178477,3,1,2475
2450,9495,10.959862,28,0.210251,0.169580,3,1,2450
2425,9303,10.980937,28,0.210493,0.167544,3,1,2425
2400,9108,10.993462,28,0.209491,0.175171,3,1,2400
2375,8918,11.029463,28,0.209364,0.171283,3,1,2375
2350,8735,11.060429,28,0.209321,0.166494,3,1,2350
2325,8541,11.098914,28,0.208178,0.167024,3,1,2325
2300,8354,11.132584,28,0.207515,0.168798,3,1,2300
2275,8175,11.215794,28,0.208249,0.162876,2,1,2275
2250,7998,11.263244,28,0.208550,0.161909,2,1,2250
2225,7804,11.306321,28,0.208449,0.162191,2,1,2225
2200,7645,11.301545,28,0.207859,0.171934,2,1,2200
2175,7469,11.343024,28,0.208008,0.172220,2,1,2175
2150,7290,11.438062,28,0.208186,0.172131,2,1,2150
2125,7123,11.469480,28,0.208337,0.176814,2,1,2125
2100,6957,11.514592,28,0.208134,0.168067,2,1,2100
2075,6787,11.544635,28,0.208039,0.168182,1,1,2075
2050,6639,11.548074,28,0.209410,0.160243,1,1,2050
2025,6483,11.583593,28,0.208564,0.166383,1,1,2025
2000,6337,11.586870,28,0.208521,0.171792,1,1,2000
1975,6185,11.643742,28,0.209120,0.165634,1,1,1975
1950,6027,11.678815,28,0.209517,0.161988,1,1,1950
1925,5870,11.778664,29,0.209837,0.152154,1,1,1925
1900,5719,11.880583,29,0.210204,0.150334,1,1,1900
1875,5574,11.968020,29,0.208358,0.162003,1,1,1875
1850,5417,12.080683,29,0.209999,0.154759,1,1,1850
1825,5275,12.106870,29,0.210437,0.162132,1,1,1825
1800,5131,12.196468,30,0.209100,0.166186,1,1,1800
1775,4995,12.206534,30,0.209199,0.177480,1,2,1774
1750,4858,12.267067,30,0.208021,0.183230,1,2,1749
1725,4725,12.369536,30,0.205926,0.185192,1,2,1724
1700,4602,12.420376,30,0.206485,0.187633,1,2,1699
1675,4465,12.489765,30,0.206126,0.187281,1,2,1674
1650,4324,12.562974,30,0.205193,0.183969,1,2,1649
1625,4204,12.695727,31,0.205175,0.183784,1,3,1623
1600,4064,12.822573,31,0.205194,0.178871,1,3,1598
1575,3955,12.857915,31,0.209182,0.182387,1,4,1570
1550,3832,12.892967,31,0.206466,0.195067,1,4,1545
1525,3708,12.932907,31,0.206321,0.196610,1,5,1519
1500,3586,12.977469,31,0.205365,0.211564,1,5,1494
1475,3461,13.112658,31,0.203650,0.208089,1,6,1468
1450,3337,13.177596,32,0.200313,0.224313,1,6,1443
1425,3225,13.230104,32,0.197887,0.228481,1,6,1418
1400,3094,13.416922,32,0.196070,0.224769,1,6,1393
1375,2985,13.509085,32,0.194008,0.219736,1,6,1368
