#n_nodes,m_edges,aspl,diameter,acluster,assort,n_conn,n_comp,o_largestc
2500,9900,7.142770,16,0.149096,0.139207,4,1,2500
2475,9719,7.160057,16,0.149118,0.142742,3,1,2475
2450,9515,7.192881,16,0.148499,0.144149,3,1,2450
2425,9321,7.215392,16,0.148113,0.149076,3,1,2425
2400,9128,7.225715,16,0.148616,0.151160,3,1,2400
2375,8963,7.231688,16,0.149117,0.151088,2,1,2375
2350,8760,7.258315,16,0.148746,0.150783,2,1,2350
2325,8574,7.284914,16,0.148763,0.141454,2,1,2325
2300,8388,7.308434,16,0.148206,0.136387,2,1,2300
2275,8199,7.332048,16,0.147419,0.132221,2,1,2275
2250,8022,7.360194,16,0.147530,0.132042,2,1,2250
2225,7851,7.376825,16,0.147261,0.133510,2,1,2225
2200,7665,7.447360,16,0.146897,0.131674,2,1,2200
2175,7493,7.528281,16,0.146810,0.130727,2,1,2175
2150,7333,7.554809,16,0.147866,0.129482,2,1,2150
2125,7171,7.589039,17,0.147932,0.134611,2,1,2125
2100,7004,7.611079,17,0.149168,0.127621,2,1,2100
2075,6847,7.624216,17,0.148549,0.129374,2,1,2075
2050,6685,7.642777,16,0.148064,0.133847,1,1,2050
2025,6518,7.658239,17,0.147610,0.134158,1,1,2025
2000,6367,7.673920,17,0.148038,0.140744,1,1,2000
1975,6204,7.702313,17,0.147886,0.138449,1,1,1975
1950,6043,7.756505,17,0.148482,0.138704,1,1,1950
1925,5894,7.799608,17,0.148029,0.143620,1,1,1925
1900,5757,7.818541,17,0.149497,0.151281,1,1,1900
1875,5611,7.832777,17,0.149740,0.154491,2,2,1874
1850,5464,7.884424,17,0.149763,0.159665,2,2,1849
1825,5293,7.939005,17,0.149259,0.156629,2,2,1824
1800,5149,8.001014,17,0.149840,0.162456,1,2,1799
1775,4994,8.055090,17,0.149180,0.155976,1,2,1774
1750,4848,8.120864,17,0.149142,0.158307,1,2,1749
1725,4699,8.216341,18,0.149112,0.151206,1,2,1724
1700,4552,8.264591,18,0.147920,0.142869,1,2,1699
1675,4404,8.299581,18,0.147763,0.143799,1,2,1674
1650,4275,8.339391,19,0.146171,0.146374,1,2,1649
1625,4138,8.396300,19,0.144318,0.144235,1,2,1624
1600,4017,8.455335,20,0.144538,0.134840,1,2,1599
1575,3889,8.485517,20,0.144094,0.139630,1,2,1574
1550,3757,8.530477,20,0.142430,0.141054,1,2,1549
1525,3628,8.627234,20,0.140202,0.129460,1,2,1524
1500,3516,8.722995,22,0.139306,0.119125,1,2,1499
1475,3392,8.838855,22,0.138745,0.118535,1,3,1473
1450,3286,8.885258,22,0.139402,0.121346,1,3,1448
1425,3181,8.954666,22,0.140599,0.127442,1,5,1421
1400,3076,9.007600,22,0.140567,0.127228,1,7,1394
1375,2961,9.263081,22,0.140456,0.125433,1,10,1366
1350,2853,9.274285,22,0.142875,0.130355,1,15,1336
1325,2755,9.312549,22,0.141983,0.137855,1,16,1309
1300,2646,9.581486,23,0.141374,0.137728,1,16,1284
