#n_nodes  m_edges  aspl  diameter  acluster  assort    n_conn  n_comp  o_largestc
2500  9900   4.56113197279   8  0.116448059523   0.0813345834705  4   1  2500
2475  9702   4.57586111724   8  0.116606696082   0.0786677523838  4   1  2475
2450  9483   4.59360105332   8  0.116046023212   0.0812563522214  4   1  2450
2425  9295   4.60740498792   8  0.115859281682   0.0807755601555  3   1  2425
2400  9110   4.61945324441   8  0.115927295249   0.0813633635747  3   1  2400
2375  8931   4.62728825433   8  0.115609950425   0.0821476094549  3   1  2375
2350  8727   4.65409780531   9  0.115204332131   0.0813747373201  3   1  2350
2325  8515   4.68334832417   9   0.11525958693   0.0820870405007  3   1  2325
2300  8324   4.70702460427   9  0.116418388518   0.0802353630652  3   1  2300
2275  8145   4.72027525685   9  0.116468718516   0.0798477118244  2   1  2275
2250  7961   4.74078632479   9  0.115665812339   0.0800686394311  2   1  2250
2225  7791   4.75399199741   9  0.115439314166   0.0807685262959  2   1  2225
2200  7611   4.76981479185   9  0.115537567433   0.0841306882993  2   1  2200
2175  7437   4.79921623365   9   0.11545758082   0.0817091658463  2   1  2175
2150  7261   4.81840466631   9   0.11537503604    0.081134270839  2   1  2150
2125  7110   4.82814622798   9  0.114881841025   0.0802011243063  2   1  2125
2100  6951   4.84308491572   9  0.115254258754   0.0812690377972  2   1  2100
2075  6779   4.86137955874   9  0.113662519864   0.0778134799966  2   1  2075
2050  6626   4.87743979812   9  0.112858061379   0.0777131523785  2   1  2050
2025  6468   4.89617918314   9   0.11244770216    0.078765139458  2   1  2025
2000  6308   4.92020810405   9  0.113195019478   0.0770638475429  1   1  2000
1975  6154   4.93937645082   9  0.113087869147    0.077703649506  1   1  1975
1950  6003   4.96792464249   9  0.112600533756   0.0776193715864  1   1  1950
1925  5856   4.98593406593  10  0.111926650425     0.07672906402  1   1  1925
1900  5710   5.00374601591  10  0.111692947484   0.0762156982543  1   1  1900
1875  5536   5.05084880825  10  0.110856194258   0.0797642996177  1   1  1875
1850  5359   5.12658179001  10  0.108947220317   0.0750642404958  1   1  1850
1825  5215   5.16456621005  11  0.109904504624   0.0677414488187  1   1  1825
1800  5053   5.21421345192  11  0.110477024569   0.0704179492141  1   1  1800
1775  4910   5.25158962796  11  0.110795999044    0.074474396468  1   1  1775
1750  4740   5.31313044189  11  0.111052510293   0.0776407099696  1   1  1750
1725  4590   5.36223679344  12  0.111218772477   0.0850297896535  1   1  1725
1700  4468   5.38145212558  12  0.111926897327   0.0843735051679  1   2  1699
1675  4350   5.40824794098  12  0.114332813786   0.0848991187251  1   2  1674
1650  4224    5.4569516977  12   0.11494878387   0.0805192522338  1   2  1649
1625  4095   5.49546467194  12  0.113963274432   0.0753992265124  1   2  1624
1600  3969   5.53351085355  12   0.11346448339   0.0716118977332  1   2  1599
1575  3854   5.56335428462  12  0.113025605905   0.0704669228158  1   2  1574
1550  3740   5.58483759632  12  0.112978451552   0.0707412328919  1   2  1549
1525  3630   5.61317701507  12  0.113443253773   0.0726591714873  1   3  1523
1500  3520    5.6419550271  12  0.113791278353   0.0730112275604  1   3  1498
1475  3394   5.70393780898  13  0.114560414253   0.0683761488871  1   5  1471
1450  3293   5.73748615201  13  0.112399984576   0.0726827578261  1   4  1447
1425  3177   5.80108583814  14  0.113919073363   0.0719250823024  1   3  1423
1400  3078   5.83058251025  14  0.114068629315   0.0746916291309  1   7  1393
1375  2965   5.87739966365  13   0.11285630496   0.0751657795086  1  10  1363
1350  2838   5.95379129382  13  0.112022326831   0.0784261407573  1  12  1336
1325  2741   6.00921512255  15  0.111182817545   0.0806215295126  1  13  1310
1300  2651   6.03396089005  15  0.111492560278   0.0818726254501  1  16  1282
1275  2542   6.10028148967  15   0.11053359643   0.0874385489703  1  18  1255
1250  2431   6.25362810666  17  0.107233143938   0.0914718449535  1  18  1230
1225  2343   6.27708276374  16  0.107951486894    0.089823839175  1  19  1204
1200  2266    6.3035276363  16  0.106828307335   0.0882031393334  1  19  1179
1175  2170   6.37950845883  16  0.106038307208   0.0860166916663  1  21  1152
1150  2083   6.42975340895  16  0.101876324681   0.0918580000129  1  24  1121
1125  2008   6.45904385868  16  0.105198164409    0.102960941056  1  26  1092
1100  1903   6.62070746009  16   0.10417920085   0.0898195738415  1  29  1064
1075  1810   6.75744366499  17  0.100962641217   0.0862457753908  1  34  1032
1050  1729   6.87005529015  16  0.102901118879   0.0784095333432  1  35  1006
1025  1641   7.05992091592  20  0.100982315959   0.0736837569587  1  36   979
1000  1558   7.11001222208  15 0.0979116444005   0.0623138888864  1  37   944
 975  1490   7.15161688085  15 0.0963153390011   0.0629181343288  1  38   918
 950  1413   7.30867222318  16 0.0935052255919   0.0588723300349  1  41   894
