#n_nodes  m_edges  aspl  diameter  acluster  assort    n_conn  n_comp  o_largestc
2500  9900   9.20140344138  24  0.132229102009   0.0533725818753  4   1  2500
2475  9555   9.34016478447  24  0.128998911302    0.065566052977  4   1  2475
2450  9238   9.44807293273  24   0.12579939335   0.0727760010856  4   1  2450
2425  8938   9.58461059508  24  0.123502090121   0.0531443284791  3   1  2425
2400  8654   9.64514902043  24  0.121323953824   0.0603238651291  3   1  2400
2375  8379   9.78796399592  24  0.119178491684   0.0622362711507  3   1  2375
2350  8113   9.83927030968  25   0.11684836204   0.0755892034791  3   1  2350
2325  7863   9.93529990931  25   0.11495818399   0.0777001241154  3   1  2325
2300  7613    10.111512756  25  0.113272601794   0.0686981748486  2   1  2300
2275  7363   10.2465330975  26  0.110996685854   0.0642666477291  2   1  2275
2250  7121   10.2898062349  26  0.108771428571   0.0527337024235  2   1  2250
2225  6896   10.3986314768  26  0.107196361691   0.0693173955063  2   1  2225
2200  6671   10.5782735954  26  0.105586219336   0.0857247792805  2   1  2200
2175  6446   10.7365221161  26  0.103139208174   0.0638393225336  2   1  2175
2150  6226   10.7931775731  27  0.101637873754   0.0499215435735  2   1  2150
2125  6026   10.8728104575  27 0.0994084033613     0.09521777669  2   1  2125
2100  5826    10.993611924  27 0.0975646258503     0.11827911629  2   1  2100
2075  5626   11.2890790162  28 0.0946161790017    0.124901994236  1   1  2075
2050  5426   11.4219552667  28 0.0921602787456   0.0964758530049  1   1  2050
2025  5226   11.5216522715  28 0.0895226337449   0.0640749594285  1   1  2025
2000  5037   11.5587848924  29 0.0852785714286   0.0572668136844  1   1  2000
1975  4862   11.6396485963  30 0.0831729957806   0.0839648130297  1   1  1975
1950  4687   11.9255213061  30 0.0819902319902    0.106846721982  1   1  1950
1925  4512   12.1848502849  31 0.0815361781076   0.0971848513981  1   1  1925
1900  4337   12.4641237055  31 0.0803681135435   0.0924206098802  1   2  1899
1875  4162   12.7681944341  32 0.0801926106622   0.0584848123347  1   2  1874
1850  3989    12.892018969  32 0.0789796286281   0.0240411713538  1   2  1849
1825  3839   12.9466400333  33 0.0773757309942   0.0558578016246  1   2  1824
1800  3689   13.2141555912  33 0.0752502780868   0.0836399810508  1   3  1798
1775  3539   13.6239881449  35 0.0729566854991    0.115572520216  1   5  1770
1750  3389   14.1245879446  36 0.0695893027698     0.14471620383  1   5  1745
1725  3239   14.6721207571  37 0.0672480620155    0.124550646679  1   5  1720
1700  3089   14.9756018036  37  0.064481197086   0.0886072474064  1   7  1693
1675  2939   15.2839542536  37 0.0624675064987   0.0210022457172  1   8  1667
1650  2800   15.4156277069  38 0.0609825416159  -0.0141559014612  1   8  1642
1625  2675   15.7986451277  40 0.0589521452145   0.0226533766857  1   9  1616
1600  2550   16.4851949923  42 0.0567924528302   0.0487835317233  1  10  1590
1575  2425    17.254752605  44 0.0517300666237   0.0787579683323  1  18  1551
1550  2300    18.158283416  44  0.051690821256   0.0914388643509  1  25  1518
1525  2175    18.826054346  46 0.0461174881837   0.0926589909148  1  31  1481
