#n_nodes,m_edges,aspl,diameter,acluster,assort,n_conn,n_comp,o_largestc
2500,9899,10.885431,27,0.208988,0.188259,4,1,2500
2475,9600,11.127278,27,0.207440,0.161603,4,1,2475
2450,9325,11.390612,28,0.205892,0.158418,4,1,2450
2425,9050,11.505527,28,0.205288,0.136096,4,1,2425
2400,8796,11.565968,28,0.203529,0.169210,4,1,2400
2375,8546,11.712974,29,0.202625,0.190504,3,1,2375
2350,8296,11.933209,29,0.200977,0.179260,3,1,2350
2325,8046,12.136189,30,0.199067,0.168373,3,1,2325
2300,7796,12.249279,30,0.197743,0.133729,3,1,2300
2275,7571,12.264514,30,0.196283,0.175570,3,1,2275
2250,7346,12.408230,30,0.194904,0.198271,3,1,2250
2225,7121,12.759405,30,0.193394,0.157608,2,1,2225
2200,6896,12.888841,30,0.192592,0.145731,2,1,2200
2175,6671,12.926262,30,0.191908,0.116657,2,1,2175
2150,6469,12.919272,30,0.189205,0.144830,2,1,2150
2125,6269,13.050864,31,0.187506,0.184196,2,1,2125
2100,6069,13.208482,31,0.184291,0.200232,2,1,2100
2075,5869,13.544683,32,0.182816,0.163347,1,1,2075
2050,5669,13.763180,33,0.180156,0.134578,1,1,2050
2025,5469,13.859201,33,0.178225,0.092246,1,1,2025
2000,5283,13.842911,33,0.173429,0.111496,1,1,2000
1975,5108,13.909034,33,0.171532,0.144223,1,1,1975
1950,4933,14.153125,33,0.168945,0.184215,1,1,1950
1925,4758,14.458949,34,0.166288,0.173358,1,1,1925
1900,4583,14.716057,34,0.165000,0.155433,1,1,1900
1875,4408,14.910441,35,0.162900,0.141864,1,1,1875
1850,4233,14.982586,35,0.161181,0.067816,1,1,1850
1825,4073,14.972871,35,0.158557,0.070492,1,1,1825
1800,3923,15.038768,36,0.157944,0.124723,1,1,1800
1775,3773,15.659913,38,0.157089,0.159502,1,1,1775
1750,3623,16.150355,39,0.155257,0.165880,1,1,1750
1725,3473,16.983072,39,0.151276,0.142413,1,2,1724
1700,3323,17.496166,41,0.149558,0.133429,1,4,1697
1675,3173,17.830809,41,0.145183,0.124103,1,5,1671
1650,3023,17.952856,43,0.140320,0.036957,1,5,1646
1625,2896,17.995075,43,0.137392,0.058191,1,8,1618
1600,2771,18.405340,45,0.134005,0.120749,1,11,1588
1575,2646,19.396215,46,0.130083,0.181640,1,14,1559
1550,2521,20.579327,47,0.122128,0.215342,1,16,1529
1525,2396,21.645330,49,0.118269,0.201405,1,19,1498
1500,2271,23.364017,49,0.119882,0.170871,1,20,1472
1475,2146,24.630160,54,0.116551,0.150352,1,23,1444
1450,2021,25.038295,60,0.109760,0.001309,1,25,1414
1425,1920,24.983274,60,0.106458,0.023065,1,35,1373
1400,1820,25.368818,63,0.101761,0.071367,1,48,1325
1375,1720,28.668841,100,0.101127,0.103784,1,66,1213
1350,1620,23.973636,60,0.112190,0.099458,1,85,875
1325,1520,26.029868,69,0.099905,0.118650,1,102,704
1300,1420,17.075848,48,0.111722,0.175093,1,116,364
1275,1320,17.657504,46,0.090076,0.278896,1,133,309
1250,1220,22.594048,56,0.079684,0.127996,1,146,274
1225,1131,22.865573,58,0.028902,-0.044342,1,176,173
1200,1056,22.865573,58,0.028902,-0.044342,1,220,173
1175,981,22.865573,58,0.028902,-0.044342,1,257,173
1150,906,22.865573,58,0.028902,-0.044342,1,295,173
1125,831,22.781287,58,0.029240,-0.034892,1,330,171
1100,756,12.553874,34,0.000000,-0.119986,1,370,75
1075,681,6.226891,15,0.000000,0.005236,1,410,35
1050,610,4.000000,10,0.000000,-0.111111,1,446,11
1025,560,4.000000,10,0.000000,-0.111111,1,471,11
1000,510,4.000000,10,0.000000,-0.111111,1,496,11
975,460,4.000000,10,0.000000,-0.111111,1,521,11
950,410,4.000000,10,0.000000,-0.111111,1,544,11
925,360,4.000000,10,0.000000,-0.111111,1,569,11
900,310,4.000000,10,0.000000,-0.111111,1,593,11
875,260,4.000000,10,0.000000,-0.111111,1,616,11
850,210,3.000000,7,0.000000,-0.166667,1,640,8
825,167,1.000000,1,0.000000,na,1,658,2
800,142,1.000000,1,0.000000,na,1,658,2
775,117,1.000000,1,0.000000,na,1,658,2
750,92,1.000000,1,0.000000,na,1,658,2
725,67,1.000000,1,0.000000,na,1,658,2
700,42,1.000000,1,0.000000,na,1,658,2
675,17,1.000000,1,0.000000,na,1,658,2
650,0,0.000000,0,0.000000,na,0,650,1
625,0,0.000000,0,0.000000,na,0,625,1
600,0,0.000000,0,0.000000,na,0,600,1
575,0,0.000000,0,0.000000,na,0,575,1
550,0,0.000000,0,0.000000,na,0,550,1
525,0,0.000000,0,0.000000,na,0,525,1
500,0,0.000000,0,0.000000,na,0,500,1
475,0,0.000000,0,0.000000,na,0,475,1
450,0,0.000000,0,0.000000,na,0,450,1
425,0,0.000000,0,0.000000,na,0,425,1
400,0,0.000000,0,0.000000,na,0,400,1
375,0,0.000000,0,0.000000,na,0,375,1
350,0,0.000000,0,0.000000,na,0,350,1
325,0,0.000000,0,0.000000,na,0,325,1
300,0,0.000000,0,0.000000,na,0,300,1
275,0,0.000000,0,0.000000,na,0,275,1
250,0,0.000000,0,0.000000,na,0,250,1
225,0,0.000000,0,0.000000,na,0,225,1
200,0,0.000000,0,0.000000,na,0,200,1
175,0,0.000000,0,0.000000,na,0,175,1
150,0,0.000000,0,0.000000,na,0,150,1
125,0,0.000000,0,0.000000,na,0,125,1
100,0,0.000000,0,0.000000,na,0,100,1
75,0,0.000000,0,0.000000,na,0,75,1
50,0,0.000000,0,0.000000,na,0,50,1
25,0,0.000000,0,0.000000,na,0,25,1
1,0,0.000000,0,0.000000,na,0,1,1
