#n_nodes  m_edges  aspl  diameter  acluster  assort    n_conn  n_comp  o_largestc
2500  9900   4.57254869948   8  0.110255627511   0.0623851196749  4   1  2500
2475  9315   4.81037211239   9  0.107652031074   0.0830443551748  3   1  2475
2450  8896   4.96859926167   9  0.106126642065   0.0694149311122  3   1  2450
2425  8531   5.09551461332   9  0.102979966196   0.0634837879951  3   1  2425
2400  8195   5.22857266917   9  0.101724784475   0.0569224770264  2   1  2400
2375  7879   5.34548875981  10 0.0995296422875   0.0616792631852  2   1  2375
2350  7581   5.45555102669  10 0.0986827852998   0.0647953333377  2   1  2350
2325  7306   5.56931282735  11 0.0973610141352   0.0676000269685  2   1  2325
2300  7035   5.70742818239  11 0.0950797101449    0.067754765487  1   1  2300
2275  6785    5.8436587511  11 0.0939208093494   0.0758174398411  1   1  2275
2250  6537   5.96245323848  11 0.0911308641975   0.0750142508682  1   1  2250
2225  6312   6.07491795328  11 0.0893386837881   0.0803198247628  1   1  2225
2200  6087    6.2071429162  12 0.0874004329004   0.0768304395626  1   1  2200
2175  5877   6.27242923157  12 0.0837876299945   0.0994949288659  1   1  2175
2150  5677   6.38632008398  12 0.0826888150609     0.11797351273  1   1  2150
2125  5477   6.52728126731  13 0.0800761904762    0.130055109203  1   1  2125
2100  5277   6.69073663196  13 0.0786780045351   0.0973439919836  1   1  2100
2075  5082   6.77982642237  13 0.0764222604705   0.0725965928326  1   1  2075
2050  4907   6.87888916664  13 0.0751962833914     0.08056102877  1   1  2050
2025  4732   7.10626896989  14 0.0741704879483    0.110630555288  1   1  2025
2000  4557   7.33226372946  14 0.0723599895186    0.129015682305  1   2  1999
1975  4382   7.48336894581  14 0.0696965310947    0.108450220644  1   2  1974
1950  4210    7.6178768157  15 0.0672655715264   0.0844385202374  1   3  1948
1925  4060   7.70132570131  15 0.0649679320506    0.102950410826  1   3  1923
1900  3910   7.83699890344  15  0.061553329819    0.134599269996  1   4  1897
1875  3760   8.08802425231  16 0.0597934472934    0.163132115918  1   4  1872
1850  3610   8.42707619492  16 0.0586132177681    0.173864929086  1   5  1846
1825  3460   8.70812490815  17 0.0570459959685    0.170153461779  1   7  1819
1800  3310   8.88261704745  18 0.0531139617029    0.110880069121  1   8  1793
1775  3160   9.00899535732  18 0.0502450980392  0.00534649277933  1   8  1768
1750  3034   9.17069030592  19 0.0482310193154   0.0332734728886  1   8  1743
1725  2909   9.38431772309  20 0.0446192696193   0.0813806659441  1  10  1716
1700  2784   9.70238715223  22 0.0419437846397    0.113138619468  1  16  1684
1675  2659   10.2085844274  23 0.0419432709716    0.128173690181  1  18  1657
1650  2534   10.8787939199  23 0.0380339260168    0.134970608709  1  19  1631
1625  2409   11.7025217331  24 0.0330841121495    0.109256073199  1  20  1605
1600  2284   12.2429960404  26 0.0295545704032   0.0468279195075  1  21  1579
1575  2161   12.7008658001  27 0.0250053659584    -0.05626043999  1  22  1553
1550  2061   13.0591328053  32 0.0247076990955  -0.0143991661692  1  31  1511
1525  1961   13.6466175354  34  0.023613963039   0.0326889360702  1  47  1461
